1.669999999999999929e+00,1.245339649831928728e+04,4.138401743581872627e-01
1.679999999999999938e+00,1.254525886014577918e+04,4.116137582995474387e-01
1.689999999999999947e+00,1.263723267400442819e+04,4.093627588096626635e-01
1.699999999999999956e+00,1.272931711614415508e+04,4.070885783467960151e-01
1.709999999999999964e+00,1.282151137295687658e+04,4.047951855078684158e-01
1.719999999999999973e+00,1.291381464081472586e+04,4.024812082288176107e-01
1.729999999999999982e+00,1.300622612591027064e+04,4.001478496310891253e-01
1.739999999999999991e+00,1.309874504409963265e+04,3.977962990042046565e-01
1.750000000000000000e+00,1.319137062074850473e+04,3.954277317383390056e-01
1.760000000000000009e+00,1.328410209058100372e+04,3.930433092673665252e-01
1.770000000000000018e+00,1.337693869753126819e+04,3.906441790219184473e-01
1.780000000000000027e+00,1.346987969459774649e+04,3.882314743920225464e-01
1.790000000000000036e+00,1.356292434370019328e+04,3.858063146989008096e-01
1.800000000000000044e+00,1.365607191553925259e+04,3.833698051755218827e-01
1.810000000000000053e+00,1.374932168945858939e+04,3.809255226025007324e-01
1.820000000000000062e+00,1.384267295330957677e+04,3.784718983369952938e-01
1.830000000000000071e+00,1.393612500331837327e+04,3.760098459777846958e-01
1.840000000000000080e+00,1.402967714395549592e+04,3.735402662636101989e-01
1.850000000000000089e+00,1.412332868780768695e+04,3.710640471227474868e-01
1.860000000000000098e+00,1.421707895545217434e+04,3.685820637272346212e-01
1.870000000000000107e+00,1.431092727533314428e+04,3.660951785515085266e-01
1.880000000000000115e+00,1.440487298364050002e+04,3.636042414352025354e-01
1.890000000000000124e+00,1.449891542419077632e+04,3.611100896498817270e-01
1.900000000000000133e+00,1.459305394831022750e+04,3.586135479694834149e-01
1.910000000000000142e+00,1.468728791471998375e+04,3.561175653604815583e-01
1.919999999999999929e+00,1.478161668942333563e+04,3.536206666515580022e-01
1.929999999999999938e+00,1.487603964559497035e+04,3.511235114063423479e-01
1.939999999999999947e+00,1.497055616347225441e+04,3.486267481733681395e-01
1.949999999999999956e+00,1.506516563024843890e+04,3.461310145914157088e-01
1.959999999999999964e+00,1.515986743996773475e+04,3.436369374960147050e-01
1.969999999999999973e+00,1.525466099342237794e+04,3.411451330269835713e-01
1.979999999999999982e+00,1.534954569805139181e+04,3.386562067364342066e-01
1.989999999999999991e+00,1.544452096784121932e+04,3.361707536997842749e-01
2.000000000000000000e+00,1.553958622322811971e+04,3.336893586232942965e-01
2.010000000000000231e+00,1.563474089100232777e+04,3.312143015959150283e-01
2.020000000000000018e+00,1.572998440421380110e+04,3.287443300175242333e-01
2.030000000000000249e+00,1.582531620207975539e+04,3.262798959613852356e-01
2.040000000000000036e+00,1.592073572989376771e+04,3.238214425842603772e-01
2.049999999999999822e+00,1.601624243893648054e+04,3.213694042493263070e-01
2.060000000000000053e+00,1.611183578638792278e+04,3.189242066483623517e-01
2.069999999999999840e+00,1.620751523524126242e+04,3.164862669231670034e-01
2.080000000000000071e+00,1.630328025421822167e+04,3.140559937861669981e-01
2.089999999999999858e+00,1.639913031768584551e+04,3.116337876401836238e-01
2.100000000000000089e+00,1.649506490557477446e+04,3.092200406973245608e-01
2.109999999999999876e+00,1.659108350329893074e+04,3.068164294118019275e-01
2.120000000000000107e+00,1.668718560167660326e+04,3.044219529479941233e-01
2.129999999999999893e+00,1.678337069685290408e+04,3.020369022972907991e-01
2.140000000000000124e+00,1.687963829022357095e+04,2.996615615346778783e-01
2.149999999999999911e+00,1.697598788836005042e+04,2.972962079380180311e-01
2.160000000000000142e+00,1.707241900293593426e+04,2.949411121057369245e-01
2.169999999999999929e+00,1.716893115065458915e+04,2.925965380729185217e-01
2.180000000000000160e+00,1.726552385317811058e+04,2.902627434258152062e-01
2.189999999999999947e+00,1.736219663705740822e+04,2.879399794147772251e-01
2.200000000000000178e+00,1.745894903366355720e+04,2.856284910656072817e-01
2.209999999999999964e+00,1.755578057912029180e+04,2.833294588953580440e-01
2.220000000000000195e+00,1.765269081423761963e+04,2.810421122463741539e-01
2.229999999999999982e+00,1.774967928444661447e+04,2.787666218087263559e-01
2.240000000000000213e+00,1.784674553973530055e+04,2.765031530934669579e-01
2.250000000000000000e+00,1.794388913458558454e+04,2.742518665381932230e-01
2.260000000000000231e+00,1.804110962791130078e+04,2.720129176107497493e-01
2.270000000000000018e+00,1.813840658299726783e+04,2.697864569110957622e-01
2.280000000000000249e+00,1.823577956743938921e+04,2.675726302713626326e-01
2.290000000000000036e+00,1.833322815308571444e+04,2.653715788541211040e-01
2.300000000000000266e+00,1.843075191597859521e+04,2.631834392488917040e-01
2.310000000000000053e+00,1.852835043629763459e+04,2.610090086679488497e-01
2.319999999999999840e+00,1.862602329830373856e+04,2.588477058373110373e-01
2.330000000000000071e+00,1.872377009028405155e+04,2.566996144379812272e-01
2.339999999999999858e+00,1.882159040449773238e+04,2.545648143970339894e-01
2.350000000000000089e+00,1.891948383712276700e+04,2.524433819759996922e-01
2.359999999999999876e+00,1.901744998820350520e+04,2.503353898574375846e-01
2.370000000000000107e+00,1.911548846159918321e+04,2.482409072297338259e-01
2.379999999999999893e+00,1.921359886493321028e+04,2.461599998701528291e-01
2.390000000000000124e+00,1.931178080954334291e+04,2.440927302261754195e-01
2.399999999999999911e+00,1.941003391043261217e+04,2.420391574951560043e-01
2.410000000000000142e+00,1.950835778622115322e+04,2.399997951935357865e-01
2.419999999999999929e+00,1.960675205909864235e+04,2.379742084882907893e-01
2.430000000000000160e+00,1.970521635477774544e+04,2.359624199597867289e-01
2.439999999999999947e+00,1.980375030244807203e+04,2.339644495587744621e-01
2.450000000000000178e+00,1.990235353473105351e+04,2.319803146776928671e-01
2.459999999999999964e+00,2.000102568763546151e+04,2.300100302203581526e-01
2.470000000000000195e+00,2.009976640051367576e+04,2.280536086700749587e-01
2.479999999999999982e+00,2.019857531601862138e+04,2.261110601562015543e-01
2.490000000000000213e+00,2.029745208006142275e+04,2.241823925191983591e-01
2.500000000000000000e+00,2.039639634176972322e+04,2.222676113741952064e-01
2.510000000000000231e+00,2.049540775344665235e+04,2.203670270962315159e-01
2.520000000000000018e+00,2.059448597053048070e+04,2.184803137629209580e-01
2.530000000000000249e+00,2.069363065155487129e+04,2.166074523543456698e-01
2.540000000000000036e+00,2.079284145810977134e+04,2.147484220831657187e-01
2.550000000000000266e+00,2.089211805480297335e+04,2.129032004506118680e-01
2.560000000000000053e+00,2.099146010922216010e+04,2.110717633011121586e-01
2.569999999999999840e+00,2.109086729189768812e+04,2.092540848755847227e-01
2.580000000000000071e+00,2.119033927626581863e+04,2.074501378634254767e-01
2.589999999999999858e+00,2.128987573863261423e+04,2.056598934532192502e-01
2.600000000000000089e+00,2.138947635813841043e+04,2.038833213822033308e-01
2.609999999999999876e+00,2.148914081672268730e+04,2.021205904859883218e-01
2.620000000000000107e+00,2.158886879908970513e+04,2.003714539276359174e-01
2.629999999999999893e+00,2.168865999267447478e+04,1.986358654074288910e-01
2.640000000000000124e+00,2.178851408760939739e+04,1.969137775048193650e-01
2.649999999999999911e+00,2.188843077669129343e+04,1.952051417214781814e-01
2.660000000000000142e+00,2.198840975534904283e+04,1.935099085232259986e-01
2.669999999999999929e+00,2.208845072161163625e+04,1.918280273808702086e-01
2.680000000000000160e+00,2.218855337607679394e+04,1.901594468099768176e-01
2.689999999999999947e+00,2.228871742187996279e+04,1.885041144095987165e-01
2.700000000000000178e+00,2.238894256466387378e+04,1.868619768999859043e-01
2.709999999999999964e+00,2.248922851254852139e+04,1.852331070011140335e-01
2.720000000000000195e+00,2.258957497610158316e+04,1.836173145105916560e-01
2.729999999999999982e+00,2.268998166830929404e+04,1.820145361597396705e-01
2.740000000000000213e+00,2.279044830454777548e+04,1.804247080347689547e-01
2.750000000000000000e+00,2.289097460255477563e+04,1.788477656092848089e-01
2.760000000000000231e+00,2.299156028240184241e+04,1.772836437758930350e-01
2.770000000000000018e+00,2.309220506646685681e+04,1.757322768769335741e-01
2.780000000000000249e+00,2.319290867940711541e+04,1.741935987343576631e-01
2.790000000000000036e+00,2.329367084813259862e+04,1.726675426787733780e-01
2.800000000000000266e+00,2.339449130177983898e+04,1.711540415776780233e-01
2.810000000000000053e+00,2.349536977168604062e+04,1.696531046021622913e-01
2.819999999999999840e+00,2.359630599136365709e+04,1.681645819296986311e-01
2.830000000000000071e+00,2.369729969647527832e+04,1.666884006217255465e-01
2.839999999999999858e+00,2.379835062480891429e+04,1.652244874382375328e-01
2.850000000000000089e+00,2.389945851625367868e+04,1.637727688619086408e-01
2.859999999999999876e+00,2.400062311277573099e+04,1.623331711215106332e-01
2.870000000000000107e+00,2.410184415839466965e+04,1.609056202146405545e-01
2.879999999999999893e+00,2.420312139916020169e+04,1.594900419297761718e-01
2.890000000000000124e+00,2.430445458312914343e+04,1.580863618676747462e-01
2.899999999999999911e+00,2.440584346034281771e+04,1.566945054621334821e-01
2.910000000000000142e+00,2.450728778280471306e+04,1.553144412163994792e-01
2.919999999999999929e+00,2.460878730445844849e+04,1.539460481965655159e-01
2.930000000000000160e+00,2.471034178116616022e+04,1.525892488760478283e-01
2.939999999999999947e+00,2.481195097068705218e+04,1.512439656702540547e-01
2.950000000000000178e+00,2.491361463265636485e+04,1.499101209541716107e-01
2.959999999999999964e+00,2.501533252856455147e+04,1.485876370794020351e-01
2.970000000000000195e+00,2.511710442173685078e+04,1.472764363906598761e-01
2.979999999999999982e+00,2.521893007731304169e+04,1.459764412417477175e-01
2.990000000000000213e+00,2.532080926222757262e+04,1.446875740110203090e-01
3.000000000000000000e+00,2.542274174518986547e+04,1.434097571163519824e-01
3.010000000000000231e+00,2.552472729666504529e+04,1.421429342026361287e-01
3.020000000000000018e+00,2.562676568885477172e+04,1.408870052264922512e-01
3.030000000000000249e+00,2.572885669567844889e+04,1.396418915465140187e-01
3.040000000000000036e+00,2.583100009275466073e+04,1.384075146316948446e-01
3.050000000000000266e+00,2.593319565738285746e+04,1.371837960739832607e-01
3.060000000000000053e+00,2.603544316852528937e+04,1.359706576004144907e-01
3.070000000000000284e+00,2.613774240678922433e+04,1.347680210848254678e-01
3.080000000000000071e+00,2.624009315440938371e+04,1.335758085591679245e-01
3.089999999999999858e+00,2.634249519523057825e+04,1.323939422244261310e-01
3.100000000000000089e+00,2.644494831469067503e+04,1.312223444611544110e-01
3.109999999999999876e+00,2.654745229980372460e+04,1.300609448101830989e-01
3.120000000000000107e+00,2.665000693914332442e+04,1.289096586064044647e-01
3.129999999999999893e+00,2.675261202282620798e+04,1.277684084128893616e-01
3.140000000000000124e+00,2.685526734249609217e+04,1.266371170159791004e-01
3.149999999999999911e+00,2.695797269130772111e+04,1.255157074340160217e-01
3.160000000000000142e+00,2.706072786391107729e+04,1.244041029257454967e-01
3.169999999999999929e+00,2.716353265643588384e+04,1.233022269984027225e-01
3.180000000000000160e+00,2.726638686647626673e+04,1.222100034154891962e-01
3.189999999999999947e+00,2.736929029307560995e+04,1.211273562042499835e-01
3.200000000000000178e+00,2.747224273671165429e+04,1.200542096628572225e-01
3.209999999999999964e+00,2.757524399928175990e+04,1.189904864283878871e-01
3.220000000000000195e+00,2.767829388408836530e+04,1.179361134293943625e-01
3.229999999999999982e+00,2.778139219582467922e+04,1.168910159327639364e-01
3.240000000000000213e+00,2.788453874056046334e+04,1.158551195008352130e-01
3.250000000000000000e+00,2.798773332572817162e+04,1.148283499972466148e-01
3.260000000000000231e+00,2.809097576010903140e+04,1.138106335925360979e-01
3.270000000000000018e+00,2.819426585381956102e+04,1.128018967695004621e-01
3.280000000000000249e+00,2.829760341829806202e+04,1.118020663283198490e-01
3.290000000000000036e+00,2.840098826629139512e+04,1.108110693914546863e-01
3.300000000000000266e+00,2.850442021184192708e+04,1.098288334083201701e-01
3.310000000000000053e+00,2.860789907027451045e+04,1.088552788444041575e-01
3.320000000000000284e+00,2.871142465818388882e+04,1.078903416188967401e-01
3.330000000000000071e+00,2.881499679342198942e+04,1.069339506242791005e-01
3.339999999999999858e+00,2.891861529508556487e+04,1.059860350911536186e-01
3.350000000000000089e+00,2.902227998350389316e+04,1.050465245919446483e-01
3.359999999999999876e+00,2.912599068022670326e+04,1.041153490444118868e-01
3.370000000000000107e+00,2.922974720801219883e+04,1.031924387149820294e-01
3.379999999999999893e+00,2.933354939081521297e+04,1.022777242219043148e-01
3.390000000000000124e+00,2.943739705377568680e+04,1.013711365382331392e-01
3.399999999999999911e+00,2.954129002320696964e+04,1.004726069946459549e-01
3.410000000000000142e+00,2.964522812658464682e+04,9.958205692099149353e-02
3.419999999999999929e+00,2.974921119253518191e+04,9.869942942224528559e-02
3.430000000000000160e+00,2.985323905082491910e+04,9.782465753518718166e-02
3.439999999999999947e+00,2.995731153234907833e+04,9.695767465622988357e-02
3.450000000000000178e+00,3.006142846912100504e+04,9.609841454353615364e-02
3.459999999999999964e+00,3.016558969426145632e+04,9.524681131899645492e-02
3.470000000000000195e+00,3.026979504198807990e+04,9.440279947006974259e-02
3.479999999999999982e+00,3.037404434760500590e+04,9.356631385149355440e-02
3.490000000000000213e+00,3.047833744749255493e+04,9.273728968686478780e-02
3.500000000000000000e+00,3.058267417909707729e+04,9.191566257009707586e-02
3.510000000000000231e+00,3.068705438092096301e+04,9.110135657626125538e-02
3.520000000000000018e+00,3.079147789251266659e+04,9.029432072608567506e-02
3.530000000000000249e+00,3.089594455445696804e+04,8.949449244115630087e-02
3.540000000000000036e+00,3.100045420836527774e+04,8.870180950924577701e-02
3.550000000000000266e+00,3.110500669686611582e+04,8.791621008527769621e-02
3.560000000000000053e+00,3.120960186359559884e+04,8.713763269218821605e-02
3.570000000000000284e+00,3.131423955318825392e+04,8.636601622168607606e-02
3.580000000000000071e+00,3.141891961126763272e+04,8.560129993491563671e-02
3.589999999999999858e+00,3.152364188443736930e+04,8.484342346302459203e-02
3.600000000000000089e+00,3.162840622027209611e+04,8.409232680764028300e-02
3.609999999999999876e+00,3.173321246730858184e+04,8.334793789039419976e-02
3.620000000000000107e+00,3.183806047503694572e+04,8.261021073462598840e-02
3.629999999999999893e+00,3.194295009389200277e+04,8.187908719801460788e-02
3.640000000000000124e+00,3.204788117524467089e+04,8.115450950059867330e-02
3.649999999999999911e+00,3.215285357139350890e+04,8.043642022491644117e-02
3.660000000000000142e+00,3.225786713555634196e+04,7.972476231606863417e-02
3.669999999999999929e+00,3.236292172186199969e+04,7.901947908170790791e-02
3.680000000000000160e+00,3.246801718534212705e+04,7.832051419195697195e-02
3.689999999999999947e+00,3.257315338192307900e+04,7.762781167925705827e-02
3.700000000000000178e+00,3.267833016841802237e+04,7.694131593815001224e-02
3.709999999999999964e+00,3.278354740251891781e+04,7.626095931905123304e-02
3.720000000000000195e+00,3.288880494278881815e+04,7.558670017121113527e-02
3.729999999999999982e+00,3.299410264865410863e+04,7.491848471352957617e-02
3.740000000000000213e+00,3.309944038039689622e+04,7.425625951642376987e-02
3.750000000000000000e+00,3.320481799914746080e+04,7.359997150138856969e-02
3.760000000000000231e+00,3.331023536687686283e+04,7.294956794050184989e-02
3.770000000000000018e+00,3.341569234638949274e+04,7.230499645587575019e-02
3.780000000000000249e+00,3.352118880131585320e+04,7.166620501905780760e-02
3.790000000000000036e+00,3.362672459610531951e+04,7.103314195038093470e-02
3.800000000000000266e+00,3.373229959601909650e+04,7.040575591826650492e-02
3.810000000000000053e+00,3.383791366712308809e+04,6.978398394161781926e-02
3.820000000000000284e+00,3.394356667628103605e+04,6.916778817748941988e-02
3.830000000000000071e+00,3.404925849114757148e+04,6.855711904958557146e-02
3.839999999999999858e+00,3.415498898016146268e+04,6.795192731772593808e-02
3.850000000000000089e+00,3.426075801253886311e+04,6.735216407701170860e-02
3.859999999999999876e+00,3.436656545826667571e+04,6.675778075695215641e-02
3.870000000000000107e+00,3.447241118809600448e+04,6.616872912055349332e-02
